"gage","Date","Flow"
"SHN",2024-01-19,0
"SHN",2024-01-20,0
"SHN",2024-01-21,0
"SHN",2024-01-22,0
"SHN",2024-01-23,0
"SHN",2024-01-24,0
"SHN",2024-01-25,0
"SHN",2024-01-26,0
"SHN",2024-01-27,0
"SHN",2024-01-28,0
"SHN",2024-01-29,0
"SHN",2024-01-30,0
"SHN",2024-01-31,0
"SHN",2024-02-01,0
"SHN",2024-02-02,0
"SHN",2024-02-03,0
"SHN",2024-02-04,0
"SHN",2024-02-05,0
"SHN",2024-02-06,0
"SHN",2024-02-07,0
"SHN",2024-02-08,0
"SHN",2024-02-09,0
"SHN",2024-02-10,0
"SHN",2024-02-11,0
"SHN",2024-02-12,0
"SHN",2024-02-13,0
"SHN",2024-02-14,0
"SHN",2024-02-15,0
"SHN",2024-02-16,0
"SHN",2024-02-17,0
"SHN",2024-02-18,0
"SHN",2024-02-19,0
"SHN",2024-02-20,0
"SHN",2024-02-21,0
"SHN",2024-02-22,0
"SHN",2024-02-23,0
"SHN",2024-02-24,0
"SHN",2024-02-25,0
"SHN",2024-02-26,0
"SHN",2024-02-27,0
"SHN",2024-02-28,0
"SHN",2024-02-29,0
